Sent,Word,Tag
sent: 2535,Australia,B-Loc
sent: 2535,ke,Other
sent: 2535,players,Other
sent: 2535,ko,Other
sent: 2535,laga,Other
sent: 2535,kar,Other
sent: 2535,thikane,Other
sent: 2535,",",Other
sent: 2535,Rahane,B-Per
sent: 2535,ke,Other
sent: 2535,khel,Other
sent: 2535,me,Other
sent: 2535,dikha,Other
sent: 2535,he,Other
sent: 2535,cricket,B-Org
sent: 2535,ka,Other
sent: 2535,bhagwan,Other
""
sent: 2536,#virupanti,Other
sent: 2536,Ager,Other
sent: 2536,#Dhawan,B-Per
sent: 2536,aur,Other
sent: 2536,#Rahane,B-Per
sent: 2536,ke,Other
sent: 2536,bich,Other
sent: 2536,confusion,Other
sent: 2536,hai,Other
sent: 2536,ki,Other
sent: 2536,kon,Other
sent: 2536,opening,Other
sent: 2536,karga,Other
sent: 2536,??,Other
sent: 2536,..,Other
sent: 2536,to,Other
sent: 2536,kyu,Other
sent: 2536,na,Other
sent: 2536,#Rohit,B-Per
sent: 2536,ko,Other
sent: 2536,middle,Other
sent: 2536,order,Other
sent: 2536,me,Other
sent: 2536,khilaye,Other
sent: 2536,....,Other
""
sent: 2537,#Dhoni,B-Per
sent: 2537,ko,Other
sent: 2537,kis,Other
sent: 2537,no,Other
sent: 2537,par,Other
sent: 2537,batting,Other
sent: 2537,karni,Other
sent: 2537,chahiye,Other
sent: 2537,#AskTheExpert,Other
sent: 2537,#INDvsAUS,Other
""
sent: 2538,Ishq,Other
sent: 2538,me,Other
sent: 2538,#Goli,Other
sent: 2538,aur,Other
sent: 2538,#Run,Other
sent: 2538,_,Other
sent: 2538,chase,Other
sent: 2538,me,Other
sent: 2538,#Kohli,B-Per
sent: 2538,na,Other
sent: 2538,chale,Other
sent: 2538,to,Other
sent: 2538,maja,Other
sent: 2538,nahi,Other
sent: 2538,aata,Other
sent: 2538,#Dhoni,B-Per
sent: 2538,ki,Other
sent: 2538,stumping,Other
sent: 2538,aur,Other
sent: 2538,heart,Other
sent: 2538,pumping,Other
sent: 2538,ek,Other
sent: 2538,saman,Other
sent: 2538,Hoti,Other
sent: 2538,hai,Other
sent: 2538,0,Other
sent: 2538,#ViruPanti,Other
sent: 2538,#INDvAUS,Other
""
sent: 2539,#SachinTendulkar,B-Per
sent: 2539,Sachin,B-Per
sent: 2539,Tendulkar,I-Per
sent: 2539,in,Other
sent: 2539,Rajya,B-Org
sent: 2539,Sabha,I-Org
sent: 2539,watching,Other
sent: 2539,Sunny,B-Per
sent: 2539,Leone,I-Per
sent: 2539,Manforce,Other
sent: 2539,condom,Other
sent: 2539,add,Other
sent: 2539,Issue,Other
sent: 2539,In,Other
sent: 2539,Rajya,B-Org
sent: 2539,Sabha,I-Org
""
""
""
sent: 2542,Normally,Other
sent: 2542,#Sachin,B-Per
sent: 2542,ball,Other
sent: 2542,ko,Other
sent: 2542,boundary,Other
sent: 2542,par,Other
sent: 2542,kar,Other
sent: 2542,that,Other
sent: 2542,hi,Other
sent: 2542,0,Other
sent: 2542,Aaj,Other
sent: 2542,kal,Other
sent: 2542,toh,Other
sent: 2542,Sachin,B-Per
sent: 2542,ko,Other
sent: 2542,ball,Other
sent: 2542,banake,Other
sent: 2542,boundary,Other
sent: 2542,par,Other
sent: 2542,kar,Other
sent: 2542,re,Other
sent: 2542,Hain,Other
sent: 2542,0,Other
sent: 2542,#RajyaSabha,B-Org
""
sent: 2543,parliament,I-Org
sent: 2543,hamesha,Other
sent: 2543,padarshan,Other
sent: 2543,#Hungama,Other
sent: 2543,hotahai,Other
sent: 2543,unko,Other
sent: 2543,kaise,Other
sent: 2543,pata,Other
sent: 2543,kb,Other
sent: 2543,tykse,Other
sent: 2543,chalega,Other
sent: 2543,ur,Other
sent: 2543,Stagit,Other
sent: 2543,rahega,Other
sent: 2543,Iwith,Other
sent: 2543,#Sachin,B-Per
""
sent: 2544,Sachin,B-Per
sent: 2544,ko,Other
sent: 2544,logo,Other
sent: 2544,ne,Other
sent: 2544,uske,Other
sent: 2544,cricketing,Other
sent: 2544,career,Other
sent: 2544,me,Other
sent: 2544,jitna,Other
sent: 2544,troll,Other
sent: 2544,nahi,Other
sent: 2544,kiya,Other
sent: 2544,utna,Other
sent: 2544,aaj,Other
sent: 2544,parliament,B-Org
sent: 2544,me,Other
sent: 2544,aane,Other
sent: 2544,pe,Other
sent: 2544,kiya,Other
sent: 2544,hai,Other
sent: 2544,0,Other
sent: 2544,0,Other
sent: 2544,#Sachin,B-Per
""
sent: 2545,When,Other
sent: 2545,Papa,Other
sent: 2545,ne,Other
sent: 2545,2,Other
sent: 2545,thappad,Other
sent: 2545,lagake,Other
sent: 2545,school,Other
sent: 2545,bheja,Other
sent: 2545,ho,Other
sent: 2545,0,Other
""
sent: 2546,Jailer,Other
sent: 2546,:,Other
sent: 2546,fansi,Other
sent: 2546,se,Other
sent: 2546,pehle,Other
sent: 2546,koi,Other
sent: 2546,akhiri,Other
sent: 2546,khwaish,Other
sent: 2546,?,Other
""
sent: 2547,@kamaalrkhan,B-Per
sent: 2547,bhai,Other
sent: 2547,tera,Other
sent: 2547,Aukat,Other
sent: 2547,bi,Other
sent: 2547,kya,Other
sent: 2547,hai,Other
sent: 2547,International,Other
sent: 2547,Khiladiyan,Other
sent: 2547,hai,Other
sent: 2547,#MSD,B-Per
sent: 2547,aur,Other
sent: 2547,#VK,B-Per
sent: 2547,tu,Other
sent: 2547,tho,Other
sent: 2547,shayad,Other
sent: 2547,samaj,Other
sent: 2547,gaya,Other
sent: 2547,nai,Other
sent: 2547,tho,Other
sent: 2547,wait,Other
sent: 2547,fo,Other
sent: 2547,2,Other
sent: 2547,mmorows,Other
sent: 2547,tweet,Other
sent: 2547,@BCCI,B-Org
sent: 2547,mr,Other
sent: 2547,0,Other
""
sent: 2548,Bhoomi,Other
sent: 2548,poojan,Other
sent: 2548,#dhawan,B-Per
sent: 2548,or,Other
sent: 2548,#Rahane,B-Per
sent: 2548,ko,Other
sent: 2548,lena,Other
sent: 2548,or,Other
sent: 2548,@GautamGambhir,B-Per
sent: 2548,maninform,Other
sent: 2548,ko,Other
sent: 2548,na,Other
sent: 2548,lena,Other
sent: 2548,ye,Other
sent: 2548,dikhata,Other
sent: 2548,hai,Other
sent: 2548,k,Other
sent: 2548,kitne,Other
sent: 2548,harami,Other
sent: 2548,log,Other
sent: 2548,baithe,Other
sent: 2548,hain,Other
sent: 2548,isme,Other
""
sent: 2549,#ViratKohli,B-Per
sent: 2549,kohli,B-Per
sent: 2549,ka,Other
sent: 2549,v,Other
sent: 2549,time,Other
sent: 2549,Bahut,Other
sent: 2549,jaldi,Other
sent: 2549,jane,Other
sent: 2549,wala,Other
sent: 2549,haiii,Other
sent: 2549,kab,Other
sent: 2549,tak,Other
sent: 2549,ye,Other
sent: 2549,budhaw,Other
sent: 2549,#dhoni,B-Per
sent: 2549,ko,Other
sent: 2549,khilaoge,Other
sent: 2549,aut,Other
sent: 2549,talented,Other
sent: 2549,#raishabpanth,Other
sent: 2549,ko,Other
sent: 2549,bahar,Other
sent: 2549,rakhoge,Other
sent: 2549,???????,Other
""
sent: 2550,Ab,Other
sent: 2550,#Dhawan,B-Per
sent: 2550,England,B-Loc
sent: 2550,mein,Other
sent: 2550,bhumi,Other
sent: 2550,poojan,Other
sent: 2550,karenge,Other
sent: 2550,0,Other
""
sent: 2551,India,B-Loc
sent: 2551,mein,Other
sent: 2551,tou,Other
sent: 2551,aaj,Other
sent: 2551,kal,Other
sent: 2551,har,Other
sent: 2551,koi,Other
sent: 2551,kar,Other
sent: 2551,raha,Other
sent: 2551,hai,Other
sent: 2551,#rahane,Other
sent: 2551,#viratkohli,B-Per
sent: 2551,#ChampionsTrophy,B-Org
sent: 2551,2017,Other
""
sent: 2552,@BCCI,B-Org
sent: 2552,@imVkohli,B-Per
sent: 2552,Ab,Other
sent: 2552,to,Other
sent: 2552,partiality,Other
sent: 2552,krna,Other
sent: 2552,band,Other
sent: 2552,kr,Other
sent: 2552,do,Other
sent: 2552,@GautamGambhir,B-Per
sent: 2552,ki,Other
sent: 2552,jagah,Other
sent: 2552,#Rahane,B-Per
sent: 2552,to,Other
sent: 2552,#Bhubaneswar,B-Per
sent: 2552,ki,Other
sent: 2552,jagah,Other
sent: 2552,#SirDinda,B-Per
sent: 2552,ko,Other
sent: 2552,q,Other
sent: 2552,nhi,Other
sent: 2552,liye,Other
sent: 2552,#SRHvRPS,Other
sent: 2552,#dhoni,B-Per
sent: 2552,be,Other
sent: 2552,like,Other
sent: 2552,...,Other
sent: 2552,#Bhuvi,B-Per
sent: 2552,ke,Other
sent: 2552,alawa,Other
sent: 2552,kisi,Other
sent: 2552,aur,Other
sent: 2552,ko,Other
sent: 2552,boundaries,Other
sent: 2552,marna,Other
sent: 2552,meri,Other
sent: 2552,shaan,Other
sent: 2552,ke,Other
sent: 2552,khilaaf,Other
sent: 2552,ae,Other
sent: 2552,...,Other
sent: 2552,Yaar,Other
sent: 2552,agar,Other
sent: 2552,Rahul,B-Per
sent: 2552,Tripathi,I-Per
sent: 2552,hota,Other
sent: 2552,to,Other
sent: 2552,ab,Other
sent: 2552,tak,Other
sent: 2552,40+,Other
sent: 2552,hote,Other
sent: 2552,&,Other
sent: 2552,ab,Other
sent: 2552,#Rahane,B-Per
sent: 2552,usko,Other
sent: 2552,Run,Other
sent: 2552,out,Other
sent: 2552,karvake,Other
sent: 2552,itna,Other
sent: 2552,slow,Other
sent: 2552,khel,Other
sent: 2552,raha,Other
sent: 2552,maaro,Other
sent: 2552,yaar,Other
sent: 2552,runs,Other
sent: 2552,maaro,Other
sent: 2552,#IPL,Other
""
""
sent: 2554,Tum,Other
sent: 2554,logo,Other
sent: 2554,ko,Other
sent: 2554,to,Other
sent: 2554,bas,Other
sent: 2554,apne,Other
sent: 2554,logo,Other
sent: 2554,ka,Other
sent: 2554,support,Other
sent: 2554,karna,Other
sent: 2554,he,Other
sent: 2554,chahe,Other
sent: 2554,galat,Other
sent: 2554,hi,Other
sent: 2554,kyu,Other
sent: 2554,na,Other
sent: 2554,ho,Other
sent: 2554,Retirement,Other
sent: 2554,anniversary,Other
sent: 2554,of,Other
sent: 2554,my,Other
sent: 2554,favourite,Other
sent: 2554,@sachin_rt,B-Per
sent: 2554,0,Other
sent: 2554,Sir,Other
sent: 2554,ek,Other
sent: 2554,bar,Other
sent: 2554,aapse,Other
sent: 2554,milna,Other
sent: 2554,hai,Other
sent: 2554,0,Other
sent: 2554,Bas,Other
sent: 2554,yahi,Other
sent: 2554,khwahish,Other
sent: 2554,hai,Other
sent: 2554,0,Other
sent: 2554,#ThankYouSachin,Other
sent: 2554,#SachinTendulkar,B-Per
sent: 2554,#SRT,B-Per
""
""
sent: 2556,Dhoni,Other
sent: 2556,",",Other
sent: 2556,Mai,Other
sent: 2556,logon,Other
sent: 2556,se,Other
sent: 2556,bolta,Other
sent: 2556,tha,Other
sent: 2556,",",Other
sent: 2556,jab,Other
sent: 2556,Sachin,B-Per
sent: 2556,batting,Other
sent: 2556,karne,Other
sent: 2556,aaye,Other
sent: 2556,mujhe,Other
sent: 2556,bata,Other
sent: 2556,dena,Other
sent: 2556,0,Other
""
sent: 2557,Paazi,Other
sent: 2557,koi,Other
sent: 2557,nai,Other
sent: 2557,news,Other
sent: 2557,ni,Other
sent: 2557,mil,Other
sent: 2557,rhi,Other
sent: 2557,hai,Other
sent: 2557,kya,Other
sent: 2557,?,Other
sent: 2557,Aap,Other
sent: 2557,sb,Other
sent: 2557,ne,Other
sent: 2557,bahut,Other
sent: 2557,bol,Other
sent: 2557,liya,Other
sent: 2557,#MSD,B-Per
sent: 2557,k,Other
sent: 2557,baare,Other
sent: 2557,mein,Other
sent: 2557,0,Other
sent: 2557,Ab,Other
sent: 2557,chup,Other
sent: 2557,ho,Other
sent: 2557,jao,Other
sent: 2557,0,Other
sent: 2557,Koi,Other
sent: 2557,aur,Other
sent: 2557,to,Other
sent: 2557,hi,Other
sent: 2557,ni,Other
sent: 2557,hai,Other
sent: 2557,aapke,Other
sent: 2557,paas,Other
sent: 2557,iske,Other
sent: 2557,alawa,Other
sent: 2557,baat,Other
sent: 2557,krne,Other
sent: 2557,ko,Other
sent: 2557,0,Other
""
sent: 2558,Theek,Other
sent: 2558,hai,Other
sent: 2558,Ravi,B-Per
sent: 2558,Shastri,I-Per
sent: 2558,ka,Other
sent: 2558,bhi,Other
sent: 2558,apna,Other
sent: 2558,opinion,Other
sent: 2558,hai,Other
sent: 2558,0,Other
sent: 2558,Vo,Other
sent: 2558,coach,Other
sent: 2558,hai,Other
sent: 2558,0,Other
sent: 2558,Unhe,Other
sent: 2558,bhi,Other
sent: 2558,players,Other
sent: 2558,ko,Other
sent: 2558,sambhalna,Other
sent: 2558,hai,Other
sent: 2558,0,Other
sent: 2558,Unka,Other
sent: 2558,apna,Other
sent: 2558,style,Other
sent: 2558,hai,Other
sent: 2558,0,Other
""
sent: 2559,Are,Other
sent: 2559,match,Other
sent: 2559,kaise,Other
sent: 2559,v,Other
sent: 2559,haare,Other
sent: 2559,pr,Other
sent: 2559,aana,Other
sent: 2559,#msd,B-Per
sent: 2559,pr,Other
sent: 2559,hi,Other
sent: 2559,h,Other
sent: 2559,senior,Other
sent: 2559,player,Other
sent: 2559,h,Other
sent: 2559,naa,Other
sent: 2559,...,Other
sent: 2559,Chaahe,Other
sent: 2559,galti,Other
sent: 2559,team,Other
sent: 2559,management,B-Org
sent: 2559,ki,Other
sent: 2559,ho,Other
sent: 2559,aana,Other
sent: 2559,galti,Other
sent: 2559,#msd,B-Per
sent: 2559,pr,Other
sent: 2559,hi,Other
sent: 2559,h,Other
sent: 2559,..,Other
sent: 2559,Fr,Other
sent: 2559,chaahe,Other
sent: 2559,umpire,Other
sent: 2559,ki,Other
sent: 2559,galti,Other
sent: 2559,kyu,Other
sent: 2559,na,Other
sent: 2559,ho,Other
sent: 2559,tv,Other
sent: 2559,v,Other
sent: 2559,ungli,Other
sent: 2559,#msd,B-Per
sent: 2559,pr,Other
sent: 2559,hi,Other
sent: 2559,uthayenge,Other
sent: 2559,...,Other
""
sent: 2560,Aaj,Other
sent: 2560,#RCBvRPS,Other
sent: 2560,Ke,Other
sent: 2560,match,Other
sent: 2560,Jo,Other
sent: 2560,huya,Other
sent: 2560,usse,Other
sent: 2560,dekh,Other
sent: 2560,kr,Other
sent: 2560,to,Other
sent: 2560,mera,Other
sent: 2560,dil,Other
sent: 2560,hi,Other
sent: 2560,break,Other
sent: 2560,hogya,Other
sent: 2560,yah,Other
sent: 2560,sab,Other
sent: 2560,@imVkohli,B-Per
sent: 2560,Ki,Other
sent: 2560,glti,Other
sent: 2560,hai,Other
sent: 2560,#Kohli,B-Per
sent: 2560,kr,Other
sent: 2560,k,Other
sent: 2560,@RCBTweets,B-Org
sent: 2560,match,Other
sent: 2560,haari,Other
sent: 2560,#Kohli,B-Per
sent: 2560,v,Other
sent: 2560,Chutiya,Other
sent: 2560,jaisa,Other
sent: 2560,bat,Other
sent: 2560,kar,Other
sent: 2560,raha,Other
sent: 2560,hai,Other
sent: 2560,0,Other
""
sent: 2561,Single,Other
sent: 2561,kyon,Other
sent: 2561,leta,Other
sent: 2561,hai,Other
sent: 2561,?,Other
sent: 2561,Sahi,Other
sent: 2561,hai,Other
sent: 2561,beta,Other
sent: 2561,achha,Other
sent: 2561,game,Other
sent: 2561,khel,Other
sent: 2561,rahe,Other
sent: 2561,ho,Other
sent: 2561,...,Other
sent: 2561,#Kohli,B-Per
sent: 2561,achha,Other
sent: 2561,strategy,Other
sent: 2561,apnaye,Other
sent: 2561,...,Other
""
sent: 2562,Sab,Other
sent: 2562,samjh,Other
sent: 2562,me,Other
sent: 2562,aata,Other
sent: 2562,hai,Other
sent: 2562,..,Other
sent: 2562,#CaptainKohli,Other
""
sent: 2563,Side,Other
sent: 2563,me,Other
sent: 2563,khada,Other
sent: 2563,hai,Other
sent: 2563,or,Other
sent: 2563,Baki,Other
sent: 2563,Sab,Other
sent: 2563,Marwa,Other
sent: 2563,Rahe,Other
sent: 2563,hai,Other
sent: 2563,....,Other
sent: 2563,Sabko,Other
sent: 2563,do,Other
sent: 2563,baar,Other
sent: 2563,batting,Other
sent: 2563,milega,Other
sent: 2563,aaj,Other
sent: 2563,#RCB,B-Org
sent: 2563,#Kohli,B-Per
sent: 2563,0,Other
sent: 2563,#Ipl,B-Org
sent: 2563,#RPSvRCB,Other
""
sent: 2564,Mujhe,Other
sent: 2564,600,Other
sent: 2564,rupay,Other
sent: 2564,ka,Other
sent: 2564,poora,Other
sent: 2564,buffet,Other
sent: 2564,mehenga,Other
sent: 2564,lagta,Other
sent: 2564,hai,Other
sent: 2564,aur,Other
sent: 2564,Kohli,Other
sent: 2564,600,Other
sent: 2564,ka,Other
sent: 2564,sirf,Other
sent: 2564,ek,Other
sent: 2564,litre,Other
sent: 2564,paani,Other
sent: 2564,peeta,Other
sent: 2564,hai,Other
sent: 2564,0,Other
""
sent: 2565,BHAI,Other
sent: 2565,KOI,Other
sent: 2565,BATAYENGA,Other
sent: 2565,K,Other
sent: 2565,@RPSupergiants,Other
sent: 2565,KA,Other
sent: 2565,CAPTIAN,Other
sent: 2565,#DHONI,B-Per
sent: 2565,HAI,Other
sent: 2565,YA,Other
sent: 2565,#Smithy,B-Per
sent: 2565,SAARI,Other
sent: 2565,FIELDINGS,Other
sent: 2565,TOH,Other
sent: 2565,DHONI,B-Per
sent: 2565,SET,Other
sent: 2565,KARRA,Other
sent: 2565,HAI,Other
sent: 2565,Dhoni,B-Per
sent: 2565,tumhe,Other
sent: 2565,team,Other
sent: 2565,me,Other
sent: 2565,liya,Other
sent: 2565,Tha,Other
sent: 2565,ball,Other
sent: 2565,dhone,Other
sent: 2565,ke,Other
sent: 2565,liye,Other
sent: 2565,....,Other
sent: 2565,Ball,Other
sent: 2565,to,Other
sent: 2565,dhoya,Other
sent: 2565,nahe,Other
sent: 2565,Kum,Other
sent: 2565,se,Other
sent: 2565,kum,Other
sent: 2565,shave,Other
sent: 2565,toh,Other
sent: 2565,kiya,Other
sent: 2565,karo,Other
sent: 2565,0,Other
sent: 2565,Now,Other
sent: 2565,Playing,Other
sent: 2565,Sachin,B-Per
sent: 2565,-,Other
sent: 2565,Jigar,B-Per
sent: 2565,",",Other
sent: 2565,Vayu,B-Per
sent: 2565,",",Other
sent: 2565,Kanika,B-Per
sent: 2565,Kapoor,I-Per
sent: 2565,-,Other
sent: 2565,Beat,Other
sent: 2565,Pe,Other
sent: 2565,Booty,Other
sent: 2565,#sachin,B-Per
sent: 2565,-,Other
sent: 2565,jigar,B-Per
sent: 2565,",",Other
sent: 2565,#vayu,B-Per
sent: 2565,",",Other
sent: 2565,#kanikakapoor,B-Per
""
sent: 2566,www,Other
sent: 2566,0,Other
sent: 2566,bbc,Other
sent: 2566,0,Other
sent: 2566,co,Other
sent: 2566,0,Other
sent: 2566,uk,Other
sent: 2566,/,Other
sent: 2566,music,Other
sent: 2566,/,Other
sent: 2566,artists,Other
sent: 2566,/,Other
sent: 2566,fdf,Other
sent: 2566,25,Other
sent: 2566,d,Other
sent: 2566,7,Other
sent: 2566,c,Other
sent: 2566,-,Other
sent: 2566,d,Other
sent: 2566,8,Other
sent: 2566,f,Other
sent: 2566,4-4736-,Other
sent: 2566,ad,Other
sent: 2566,24-,Other
sent: 2566,bf,Other
sent: 2566,2286,Other
sent: 2566,a,Other
sent: 2566,61254,Other
""
sent: 2567,#SachinTendulkar,B-Per
sent: 2567,44,Other
sent: 2567,Feet,Other
sent: 2567,Rangoli,Other
sent: 2567,made,Other
sent: 2567,by,Other
sent: 2567,Abhishek,B-Per
sent: 2567,Satam,I-Per
sent: 2567,-,I-Per
sent: 2567,RM,I-Per
sent: 2567,Bhatt,I-Per
sent: 2567,School,Other
sent: 2567,Mumbai,B-Loc
sent: 2567,@sachin_rt,B-Per
""
""
sent: 2569,Maine,Other
sent: 2569,to,Other
sent: 2569,pehle,Other
sent: 2569,hi,Other
sent: 2569,kaha,Other
sent: 2569,that,Other
sent: 2569,sab,Other
sent: 2569,ko,Other
sent: 2569,sab,Other
sent: 2569,much,Other
sent: 2569,nahi,Other
sent: 2569,milta,Other
sent: 2569,0,Other
sent: 2569,aur,Other
sent: 2569,aaj,Other
sent: 2569,#Sachin,B-Per
sent: 2569,ko,Other
sent: 2569,birthday,Other
sent: 2569,gift,Other
sent: 2569,nahi,Other
sent: 2569,mila,Other
sent: 2569,Jo,Other
sent: 2569,key,Other
sent: 2569,rahe,Other
sent: 2569,...,Other
""
""
sent: 2571,#Dhoni,B-Per
sent: 2571,for,Other
sent: 2571,life,Other
sent: 2571,Bhai,Other
sent: 2571,..,Other
sent: 2571,But,Other
sent: 2571,sirf,Other
sent: 2571,aajka,Other
sent: 2571,din,Other
sent: 2571,Mumbai,B-Org
sent: 2571,Indians,I-Org
sent: 2571,jheethna,Other
sent: 2571,chahiye,Other
sent: 2571,tha,Other
sent: 2571,0,Other
sent: 2571,For,Other
sent: 2571,#SRT,Other
sent: 2571,baki,Other
sent: 2571,koi,Other
sent: 2571,game,B-Org
sent: 2571,nahi,Other
sent: 2571,jheethe,Other
sent: 2571,farak,Other
sent: 2571,nahi,Other
sent: 2571,padta,Other
sent: 2571,Rohitu,Other
sent: 2571,rohitu,Other
sent: 2571,!!,Other
sent: 2571,laet,Other
sent: 2571,gaye,Other
sent: 2571,to,Other
sent: 2571,sab,Other
sent: 2571,he,Other
sent: 2571,naam,Other
sent: 2571,jap,Other
sent: 2571,rahe,Other
sent: 2571,hai,Other
sent: 2571,..,Other
""
sent: 2572,Dhoni,B-Per
sent: 2572,be,Other
sent: 2572,like,Other
sent: 2572,Sri,B-Loc
sent: 2572,Lanka,I-Loc
sent: 2572,ke,Other
sent: 2572,liye,Other
sent: 2572,to,Other
sent: 2572,manish,B-Per
sent: 2572,pandey,I-Per
sent: 2572,bhi,Other
sent: 2572,kaafi,Other
sent: 2572,tha,Other
sent: 2572,mujhe,Other
sent: 2572,kyu,Other
sent: 2572,bulaya,Other
sent: 2572,#INDvSL,Other
sent: 2572,#RohitSharma,B-Per
sent: 2572,#PVSindhu,B-Per
sent: 2572,#dhoni,B-Per
sent: 2572,#sleep,Other
sent: 2572,#cricket,B-Org
""
""
sent: 2574,#INDvSL,Other
sent: 2574,ab,Other
sent: 2574,samjh,Other
sent: 2574,me,Other
sent: 2574,aaya,Other
sent: 2574,bc,Other
sent: 2574,#dhoni,B-Per
sent: 2574,ko,Other
sent: 2574,captain,Other
sent: 2574,cool,Other
sent: 2574,kyu,Other
sent: 2574,kaha,Other
sent: 2574,gya,Other
sent: 2574,hai,Other
sent: 2574,..,Other
sent: 2574,Field,Other
sent: 2574,me,Other
sent: 2574,v,Other
sent: 2574,sote,Other
sent: 2574,hai,Other
sent: 2574,ye,Other
sent: 2574,to,Other
sent: 2574,...,Other
sent: 2574,Cool,Other
sent: 2574,hokr,Other
""
""
sent: 2576,0,Other
sent: 2576,@msdhoni,B-Per
sent: 2576,-,Other
sent: 2576,Rohit,B-Per
sent: 2576,Bhai,I-Per
sent: 2576,",",Other
sent: 2576,mere,Other
sent: 2576,pad,Other
sent: 2576,ke,Other
sent: 2576,niche,Other
sent: 2576,ac,Other
sent: 2576,ka,Other
sent: 2576,button,Other
sent: 2576,hai,Other
sent: 2576,wo,Other
sent: 2576,plz,Other
sent: 2576,daba,Other
sent: 2576,ke ,Other
sent: 2576,jana,Other
""
sent: 2577,Ye,Other
sent: 2577,pehli,Other
sent: 2577,bar,Other
sent: 2577,hua,Other
sent: 2577,hai,Other
sent: 2577,k,Other
sent: 2577,Sharma,B-Per
sent: 2577,ji,I-Per
sent: 2577,k,Other
sent: 2577,bete,Other
sent: 2577,ka,Other
sent: 2577,credit,Other
sent: 2577,koi,Other
sent: 2577,aur,Other
sent: 2577,legaya,Other
sent: 2577,#MSD,B-Per
sent: 2577,He,Other
sent: 2577,can,Other
sent: 2577,make,Other
sent: 2577,the,Other
sent: 2577,impossible,Other
sent: 2577,happen,Other
sent: 2577,0,Other
""
sent: 2578,Dhoni,B-Per
sent: 2578,is,Other
sent: 2578,like,Other
sent: 2578,Inki,Other
sent: 2578,bakwas,Other
sent: 2578,khatm,Other
sent: 2578,ho,Other
sent: 2578,Jaye,Other
sent: 2578,to,Other
sent: 2578,mujhe,Other
sent: 2578,neend,Other
sent: 2578,se,Other
sent: 2578,utha,Other
sent: 2578,Dena,Other
""
sent: 2579,Mahi,B-Per
sent: 2579,",",Other
sent: 2579,uth,Other
sent: 2579,......,Other
sent: 2579,uth,Other
sent: 2579,.......,Other
sent: 2579,uth,Other
sent: 2579,ja,Other
sent: 2579,bhai,Other
sent: 2579,",",Other
sent: 2579,8,Other
sent: 2579,run,Other
sent: 2579,aur,Other
sent: 2579,banane,Other
sent: 2579,hain,Other
sent: 2579,#MSD,B-Per
sent: 2579,#INDvSL,Other
""
sent: 2580,New,Other
sent: 2580,dialogue,Other
sent: 2580,:,Other
sent: 2580,Mahi,B-Per
sent: 2580,Soo,Other
sent: 2580,raha,Other
sent: 2580,hai,Other
sent: 2580,0,Other
sent: 2580,#Dhoni,B-Per
sent: 2580,#INDvSL,Other
""
""
sent: 2582,Sir,Other
sent: 2582,bi,Other
sent: 2582,ni,Other
sent: 2582,change,Other
sent: 2582,karte,Other
sent: 2582,kisii,Other
sent: 2582,ka,Other
sent: 2582,Chahe,Other
sent: 2582,wo,Other
sent: 2582,#Virat,B-Per
sent: 2582,ho,Other
sent: 2582,#Rahane,B-Per
sent: 2582,ho,Other
sent: 2582,ya,Other
sent: 2582,fir,Other
sent: 2582,#Pujara,B-Per
""
sent: 2583,To,Other
sent: 2583,sir,Other
sent: 2583,ka,Other
sent: 2583,kyo,Other
sent: 2583,kre,Other
sent: 2583,hum,Other
""
sent: 2584,Whr,Other
sent: 2584,R,Other
sent: 2584,those,Other
sent: 2584,#Haters,Other
sent: 2584,who,Other
sent: 2584,said,Other
sent: 2584,end,Other
sent: 2584,is,Other
sent: 2584,near,Other
sent: 2584,4,Other
sent: 2584,#Dhoni,B-Per
sent: 2584,.?,Other
""
sent: 2585,Akila,B-Per
sent: 2585,Dananjaya,I-Per
sent: 2585,To,Other
sent: 2585,Bhuvneshwar,B-Per
sent: 2585,Kumar,I-Per
sent: 2585,:,Other
sent: 2585,Hum,Other
sent: 2585,Zara,Other
sent: 2585,Bowler,Other
sent: 2585,Kya,Other
sent: 2585,Hue,Other
sent: 2585,",",Other
sent: 2585,Aap,Other
sent: 2585,To,Other
sent: 2585,Batsman,Other
sent: 2585,ho,Other
sent: 2585,Gaye,Other
sent: 2585,#IndvsSL,Other
sent: 2585,#INDvSL,Other
sent: 2585,#Dhoni,B-Per
sent: 2585,#Bhuvi,B-Per
""
""
sent: 2587,Mahendra,B-Per
sent: 2587,cool,Other
sent: 2587,mind,Other
sent: 2587,#dhoni,B-Per
sent: 2587,...,Other
sent: 2587,sir,Other
sent: 2587,jo,Other
sent: 2587,khu,Other
sent: 2587,kam,Other
sent: 2587,hai,Other
sent: 2587,aapke,Other
sent: 2587,lie,Other
sent: 2587,mere,Other
sent: 2587,paas,Other
sent: 2587,words,Other
sent: 2587,nai,Other
sent: 2587,hai,Other
sent: 2587,@msdhoni,B-Per
""
sent: 2588,Bhuvi,B-Per
sent: 2588,:,Other
sent: 2588,100+,Other
sent: 2588,runs,Other
sent: 2588,...,Other
sent: 2588,Kaise,Other
sent: 2588,karna,Other
sent: 2588,hai,Other
sent: 2588,Bhai,Other
sent: 2588,??,Other
""
sent: 2589,Oree,Other
sent: 2589,eke,Other
sent: 2589,keu,Other
sent: 2589,ekta,Other
sent: 2589,golden,Other
sent: 2589,bat,Other
sent: 2589,diye,Other
